language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r
English,42,44,6,1,1,1.0670459560603575e-09,0.8973338903678216,0.8973338903678216
English,23,9,7,1,1,1.0848461739980726e-09,0.8045585111452521,0.8045585111452521
English,19,37,7,1,1,1.08654128306941e-09,0.9062344811619384,0.9062344811619384
English,3,40,4,1,1,1.1175108929106294e-09,0.8618151432824058,0.8618151432824058
English,38,27,4,1,1,1.1190936129652116e-09,0.8839963501651986,0.8839963501651986
English,34,41,7,1,1,1.1388791522845166e-09,0.8893538012915887,0.8893538012915887
English,7,19,7,1,1,1.1418724925655714e-09,0.908010976134305,0.908010976134305
English,6,41,7,1,1,1.1485183369232377e-09,0.9023653129029661,0.9023653129029661
English,40,47,7,1,1,1.1626929011228722e-09,0.7693158915550832,0.7693158915550832
English,50,11,7,1,1,1.1667845465023673e-09,0.8591708867040487,0.8591708867040487
English,3,50,6,1,1,1.185759241184771e-09,0.8168459048605431,0.8168459048605431
English,43,24,1,1,1,1.2118525221228726e-09,0.9145362736511957,0.9145362736511957
English,18,26,6,1,1,1.273260882592951e-09,0.9137222401362008,0.9137222401362008
English,22,40,6,1,1,1.277999832283816e-09,0.8630967960432108,0.8630967960432108
English,47,37,7,1,1,1.2799004940322346e-09,0.850594440561884,0.850594440561884
English,1,50,7,1,1,1.286943940991095e-09,0.842855837334002,0.842855837334002
English,13,45,4,1,1,1.3039818373659075e-09,0.8485345157558999,0.8485345157558999
English,5,31,7,1,1,1.3195314864042119e-09,0.8256445437966172,0.8256445437966172
English,43,14,5,1,1,1.4263843515565158e-09,0.9055799766298105,0.9055799766298105
English,4,27,4,1,1,1.4290315303687786e-09,0.8891386455669714,0.8891386455669714
English,33,37,7,1,2,1.4455736540011894e-09,0.8487873272014286,0.8487873272014286
English,34,29,7,1,1,1.4992697596857908e-09,0.8257746024853901,0.8257746024853901
English,7,37,7,1,1,1.5448800882464196e-09,0.8881645941745345,0.8881645941745345
English,12,40,4,1,1,1.559626863892243e-09,0.8685881724139002,0.8685881724139002
English,38,9,6,1,1,1.5665892339179064e-09,0.7847491135744805,0.7847491135744805
English,2,30,7,1,1,1.6202111916155318e-09,0.8514185131269094,0.8514185131269094
English,3,38,5,1,1,1.6467342613449863e-09,0.8943823660888539,0.8943823660888539
English,5,27,1,1,1,1.6581437079707349e-09,0.8699871169201016,0.8699871169201016
English,6,25,7,2,1,1.77980590802379e-09,0.8231989575471711,0.8231989575471711
English,9,3,7,1,1,1.9007817759186667e-09,0.7571888610297546,0.7571888610297546
English,50,33,7,1,1,2.0695425647230657e-09,0.7717497290425448,0.7717497290425448
English,44,25,6,2,2,2.0788242181237354e-09,0.8350141282228963,0.8350141282228963
English,42,11,3,1,1,2.146068224684867e-09,0.8804089022721482,0.8804089022721482
English,4,19,1,1,1,2.1569944110204257e-09,0.9028028411229981,0.9028028411229981
English,30,11,6,1,1,2.1689468850620234e-09,0.8557416905879256,0.8557416905879256
English,39,41,5,1,1,2.1867829118870816e-09,0.9125348260275228,0.9125348260275228
English,33,12,7,1,2,2.2494340410920355e-09,0.8667861031231514,0.8667861031231514
English,37,11,7,1,1,2.251550372101342e-09,0.8808021576295524,0.8808021576295524
English,26,17,5,1,1,2.2551981781007693e-09,0.8966621267680313,0.8966621267680313
English,13,33,7,1,1,2.3476717655275087e-09,0.8387792445740763,0.8387792445740763
English,32,18,7,2,2,2.3607441077696677e-09,0.8495600047345936,0.8495600047345936
English,9,11,6,1,1,2.412995873892872e-09,0.8154459430681524,0.8154459430681524
English,9,33,6,1,2,2.413847188716063e-09,0.8218447230606377,0.8218447230606377
English,10,37,6,1,1,2.4201721419924704e-09,0.9098909748436917,0.9098909748436917
English,25,19,7,2,2,2.485674961764452e-09,0.8450869445192017,0.8450869445192017
English,12,15,7,1,1,2.6327217319867824e-09,0.5558171075365678,0.5558171075365678
English,23,50,6,1,1,2.6655382316558084e-09,0.8322307979767685,0.8322307979767685
English,19,45,5,1,1,2.7083386209204934e-09,0.852054480734392,0.852054480734392
English,6,13,7,1,1,2.740996995851907e-09,0.8674843350507985,0.8674843350507985
English,9,29,7,1,1,2.762979794590832e-09,0.7258267510659281,0.7258267510659281
English,10,14,5,1,1,2.788543251489927e-09,0.8925091962990124,0.8925091962990124
English,42,45,7,1,1,2.84688752018639e-09,0.845343305276256,0.845343305276256
English,35,37,4,1,1,2.889919490203133e-09,0.9170512433610044,0.9170512433610044
English,13,27,7,1,1,2.894110945591474e-09,0.8546445360274855,0.8546445360274855
English,23,29,6,1,1,2.9527141252873012e-09,0.8911641422670366,0.8911641422670366
English,4,13,7,1,1,2.9542002689671833e-09,0.867040859756372,0.867040859756372
English,43,20,7,2,1,3.0307197555168298e-09,0.924286992113768,0.924286992113768
English,4,10,5,1,1,3.130900470937957e-09,0.8570792482995035,0.8570792482995035
English,33,35,6,1,2,3.1518510013495914e-09,0.8457643000512728,0.8457643000512728
English,28,45,4,1,1,3.1621642037247987e-09,0.8576055796527764,0.8576055796527764
English,1,29,7,1,1,3.1919450974401275e-09,0.8968023319185323,0.8968023319185323
English,9,42,7,1,1,3.2049598990224657e-09,0.7319592657131373,0.7319592657131373
English,29,43,7,1,1,3.381750831288006e-09,0.8232219863141634,0.8232219863141634
English,43,30,6,1,1,3.431573386007008e-09,0.8768070392834562,0.8768070392834562
English,32,48,7,2,1,3.459436287253668e-09,0.8620821619734806,0.8620821619734806
English,25,2,7,2,2,3.4628116767888886e-09,0.8847380256066231,0.8847380256066231
English,49,12,6,2,1,3.5066207131168175e-09,0.8938412026748636,0.8938412026748636
English,33,50,7,1,1,3.5079030677250114e-09,0.8148814606597173,0.8148814606597173
English,7,46,1,1,1,3.628262287623853e-09,0.8917720186556645,0.8917720186556645
English,32,5,7,2,2,3.730567753963771e-09,0.8205447163729828,0.8205447163729828
English,47,40,7,1,1,3.739199829155739e-09,0.80688216850755,0.80688216850755
English,15,28,6,0,1,3.785067146870008e-09,0.6998642038328485,0.6998642038328485
English,24,25,7,2,2,3.869922513756302e-09,0.8556934000778909,0.8556934000778909
English,24,41,1,1,1,4.013694773580983e-09,0.914456070738819,0.914456070738819
English,39,26,4,0,1,4.045284719754211e-09,0.9263349656321843,0.9263349656321843
English,50,35,7,1,1,4.099076292645e-09,0.8743199684511954,0.8743199684511954
English,19,35,2,1,1,4.115417815281411e-09,0.8837003220470658,0.8837003220470658
English,3,27,6,1,1,4.14429409935953e-09,0.8879162233394373,0.8879162233394373
English,7,23,7,1,1,4.14701272257269e-09,0.8570791135246294,0.8570791135246294
English,50,27,7,1,1,4.3107298342106735e-09,0.8206732071902713,0.8206732071902713
English,34,48,5,1,1,4.360475160795316e-09,0.8932995047818456,0.8932995047818456
English,31,26,6,0,1,4.445435519515737e-09,0.833143388164838,0.833143388164838
English,10,44,5,1,1,4.4494893530184585e-09,0.8972712135790807,0.8972712135790807
English,25,20,6,2,1,4.5064975341117635e-09,0.8361559557700702,0.8361559557700702
English,37,28,4,1,1,4.570276471389779e-09,0.8643571660340805,0.8643571660340805
English,11,29,7,1,1,4.663160336198264e-09,0.8513230167738144,0.8513230167738144
English,49,29,7,2,1,4.87888365311827e-09,0.8961632343347244,0.8961632343347244
English,16,31,7,1,1,4.9820480972728145e-09,0.8359302661869236,0.8359302661869236
English,32,7,7,2,2,5.012688620590766e-09,0.8623526507110569,0.8623526507110569
English,34,35,6,1,1,5.019048837833099e-09,0.8493400434950023,0.8493400434950023
English,44,11,6,1,1,5.114705519284357e-09,0.8626539523238518,0.8626539523238518
English,43,42,7,1,1,5.134686726181012e-09,0.8653133358085242,0.8653133358085242
English,1,45,6,1,1,5.38858074979522e-09,0.8735903180002038,0.8735903180002038
English,33,28,7,1,2,5.502330905310336e-09,0.871268195628715,0.871268195628715
English,26,28,6,0,1,5.569971611449339e-09,0.8799647781514081,0.8799647781514081
English,25,15,7,2,2,5.59689338639729e-09,0.4763957693542033,0.4763957693542033
English,44,12,7,1,1,5.727853827460607e-09,0.873339362856529,0.873339362856529
English,2,46,5,1,1,5.886975486896144e-09,0.8843345541063359,0.8843345541063359
English,50,47,7,1,1,6.052744593402596e-09,0.755574063742498,0.755574063742498
English,7,13,6,1,1,6.1078973951684856e-09,0.887166958995605,0.887166958995605
English,22,19,7,1,1,6.17000904785863e-09,0.8848180935115705,0.8848180935115705
English,30,5,4,1,1,6.41413159205115e-09,0.7729306192547934,0.7729306192547934
English,5,9,7,1,1,6.493710294321996e-09,0.7922227789217087,0.7922227789217087
English,46,38,2,1,1,6.582241514689915e-09,0.9150225602056185,0.9150225602056185
English,36,31,7,1,1,6.598816824254242e-09,0.8627136880303945,0.8627136880303945
English,10,23,7,1,1,6.708239414608436e-09,0.8754150125900779,0.8754150125900779
English,15,50,7,1,1,6.7394967577437526e-09,0.6830088363460013,0.6830088363460013
English,34,5,7,1,1,6.81748791478024e-09,0.8260368470968078,0.8260368470968078
English,8,27,1,1,1,6.8227669765203694e-09,0.8780095724670907,0.8780095724670907
English,37,50,7,1,1,6.878725863457731e-09,0.7811010650345851,0.7811010650345851
English,3,25,7,2,1,6.890754315859731e-09,0.8492752867462247,0.8492752867462247
English,13,42,6,1,1,6.911735377289527e-09,0.8398958396480811,0.8398958396480811
English,47,33,7,1,1,6.916854167338835e-09,0.7742511152387872,0.7742511152387872
English,43,5,2,1,1,6.920580079294014e-09,0.865559207327481,0.865559207327481
English,30,43,6,1,1,7.062187770576774e-09,0.8603401408190254,0.8603401408190254
English,18,45,7,1,1,7.151086250388337e-09,0.8553357842080187,0.8553357842080187
English,15,4,7,1,1,7.1874578099742725e-09,0.7246072837071743,0.7246072837071743
English,1,47,7,1,1,7.298641911196392e-09,0.7762285760297477,0.7762285760297477
English,43,49,2,2,1,7.315183446640861e-09,0.8777484959753743,0.8777484959753743
English,18,31,7,1,1,7.315727674907995e-09,0.8686268461875851,0.8686268461875851
English,32,11,6,2,2,7.48101751722727e-09,0.8795027080307225,0.8795027080307225
English,31,43,7,1,1,7.518368143031841e-09,0.7973020117136087,0.7973020117136087
English,29,1,7,1,1,7.802613286641117e-09,0.859094151850068,0.859094151850068
English,6,45,7,1,1,8.020678695312162e-09,0.8447398022543032,0.8447398022543032
English,39,14,7,1,1,8.183157085263084e-09,0.9096465027564179,0.9096465027564179
English,26,45,3,1,1,8.460121551512565e-09,0.8553635704276362,0.8553635704276362
English,34,12,5,1,1,9.122468965844349e-09,0.8743530299363642,0.8743530299363642
English,24,29,7,1,1,9.181705952922345e-09,0.898383945459972,0.898383945459972
English,23,28,5,1,1,9.288415838570895e-09,0.8962439109043222,0.8962439109043222
English,31,12,7,1,1,9.5261914257728e-09,0.865283027189782,0.865283027189782
English,30,48,7,1,1,9.759539229284189e-09,0.860550697630384,0.860550697630384
English,32,2,7,2,2,9.761660017631461e-09,0.8744538045573447,0.8744538045573447
English,25,8,6,2,2,9.79291555061177e-09,0.8417212443963247,0.8417212443963247
English,13,4,7,1,1,1.0175594173790758e-08,0.8867450044313072,0.8867450044313072
English,43,36,7,1,1,1.0465201272584115e-08,0.9288756488877811,0.9288756488877811
English,25,7,7,2,2,1.0969923806409689e-08,0.8687023282469739,0.8687023282469739
English,2,24,5,1,1,1.1063680628804981e-08,0.9059313369738972,0.9059313369738972
English,43,16,7,1,1,1.1233120175300629e-08,0.9136939109258704,0.9136939109258704
English,25,5,7,2,2,1.1533018638460332e-08,0.851579916326638,0.851579916326638
English,7,1,7,1,1,1.1805686020285014e-08,0.9124189234435118,0.9124189234435118
English,32,38,7,2,2,1.188140889454859e-08,0.8663022613252618,0.8663022613252618
English,14,12,7,1,1,1.2003532166272102e-08,0.875005668539128,0.875005668539128
English,19,44,5,1,1,1.2003770302030681e-08,0.8921297329079776,0.8921297329079776
English,10,27,5,1,1,1.2109321902148049e-08,0.884234412170715,0.884234412170715
English,3,12,6,1,1,1.2197329923947275e-08,0.8987283190065121,0.8987283190065121
English,43,21,1,1,1,1.2434229176894866e-08,0.8877755404381886,0.8877755404381886
English,23,48,7,1,1,1.2632682661397176e-08,0.8565377157528146,0.8565377157528146
English,23,33,7,1,1,1.276315150768369e-08,0.8226616837087909,0.8226616837087909
English,1,12,6,1,1,1.2821496741330381e-08,0.9075701423875218,0.9075701423875218
English,24,11,6,1,1,1.2918515399251604e-08,0.8929250374306458,0.8929250374306458
English,34,36,4,1,2,1.3212249885447745e-08,0.8586665750007516,0.8586665750007516
English,14,45,7,1,1,1.3439443343337537e-08,0.8316443974372947,0.8316443974372947
English,2,35,7,1,1,1.3564037531658095e-08,0.8566094786986473,0.8566094786986473
English,4,46,1,1,1,1.3707295289439128e-08,0.884721358879683,0.884721358879683
English,40,29,3,0,1,1.372178031264445e-08,0.8721407559780633,0.8721407559780633
English,26,48,7,1,1,1.3968059878795509e-08,0.8937682845492867,0.8937682845492867
English,44,27,7,1,1,1.4840342275511112e-08,0.8683766278712309,0.8683766278712309
English,39,1,5,1,1,1.5018030951531622e-08,0.9114215100467122,0.9114215100467122
English,7,26,5,1,1,1.5233517308257932e-08,0.9236675400913862,0.9236675400913862
English,4,38,7,1,1,1.5580187040250616e-08,0.8898494045513871,0.8898494045513871
English,37,31,7,1,1,1.5810720742410755e-08,0.8753623034039412,0.8753623034039412
English,28,42,7,1,1,1.5912382937594894e-08,0.8285352906770955,0.8285352906770955
English,26,13,7,1,1,1.5925909491508398e-08,0.8838028973758385,0.8838028973758385
English,47,44,7,1,1,1.6873609505796394e-08,0.8413358383763598,0.8413358383763598
English,21,9,6,1,1,1.6922390124326265e-08,0.8163325066872282,0.8163325066872282
English,10,32,6,2,3,1.7227051182591914e-08,0.8340216943022343,0.8340216943022343
English,30,10,5,1,1,1.822324294292823e-08,0.8401314003667282,0.8401314003667282
English,40,33,7,1,1,1.8541472593286406e-08,0.8371685627220595,0.8371685627220595
English,40,41,7,1,1,1.95477986580603e-08,0.9108006271422486,0.9108006271422486
English,32,21,7,2,2,1.9578646337048626e-08,0.8552102435076365,0.8552102435076365
English,30,29,7,1,1,2.0065780336187968e-08,0.8725128522021666,0.8725128522021666
English,33,43,7,1,1,2.042236881772326e-08,0.8808610722049268,0.8808610722049268
English,29,27,7,1,1,2.0445166888817283e-08,0.8504182144486675,0.8504182144486675
English,22,26,4,1,1,2.2062205222645692e-08,0.9106441627145874,0.9106441627145874
English,47,48,7,1,1,2.2076869921296287e-08,0.808851393332003,0.808851393332003
English,41,31,7,1,1,2.208448316031051e-08,0.849397226813258,0.849397226813258
English,26,42,6,1,1,2.2586711644786645e-08,0.8748013195988756,0.8748013195988756
English,39,25,7,2,1,2.2762481345599246e-08,0.8449974457407037,0.8449974457407037
English,29,13,7,1,1,2.3194256284721365e-08,0.8112840280936263,0.8112840280936263
English,15,35,6,1,3,2.3476159262478436e-08,0.703949770979628,0.703949770979628
English,2,36,4,1,1,2.3505743731324087e-08,0.9205885883159936,0.9205885883159936
English,43,17,1,1,1,2.4294968924435622e-08,0.8919991166097273,0.8919991166097273
English,27,9,7,1,1,2.4482257474169265e-08,0.802569441013449,0.802569441013449
English,42,50,7,1,1,2.6350433285016545e-08,0.8227291763193045,0.8227291763193045
English,24,17,3,1,1,2.6675297422587524e-08,0.8827901120682251,0.8827901120682251
English,33,30,6,1,2,2.692631768273084e-08,0.8504810750039467,0.8504810750039467
English,13,32,5,2,1,2.7142881716251876e-08,0.8568880464914824,0.8568880464914824
English,19,47,7,1,1,2.7478377703488772e-08,0.7754849179890801,0.7754849179890801
English,24,15,7,1,1,2.770162425649003e-08,0.5931062708997948,0.5931062708997948
English,25,21,6,2,2,2.791539211507833e-08,0.8520259661783508,0.8520259661783508
English,16,45,4,1,1,2.870927971634906e-08,0.8350069315826036,0.8350069315826036
English,22,46,1,1,1,2.871392925226296e-08,0.881545642021231,0.881545642021231
English,37,41,6,1,1,2.882193970303805e-08,0.8799992700787573,0.8799992700787573
English,50,40,7,1,1,2.9326426552561183e-08,0.8562093816526594,0.8562093816526594
English,15,22,7,1,1,3.115045064974278e-08,0.7248090048453273,0.7248090048453273
English,2,44,7,1,1,3.1449621971122316e-08,0.916978176292665,0.916978176292665
English,6,14,7,1,1,3.1504463917845094e-08,0.8825577163355597,0.8825577163355597
English,39,10,5,0,1,3.184233901538237e-08,0.8468673546439248,0.8468673546439248
English,23,44,7,1,1,3.242503448245922e-08,0.884751736770875,0.884751736770875
English,13,20,5,2,1,3.297349560952461e-08,0.9119328827253586,0.9119328827253586
English,6,37,7,1,1,3.319793304869684e-08,0.879492085103594,0.879492085103594
English,25,47,7,2,2,3.3673126462515644e-08,0.7178074792164446,0.7178074792164446
English,21,17,6,1,1,3.374479433991667e-08,0.8632045348456976,0.8632045348456976
English,25,38,7,2,2,3.4075712407285537e-08,0.8842960200592934,0.8842960200592934
English,9,25,7,2,2,3.524191794586114e-08,0.7883559200427451,0.7883559200427451
English,1,11,7,1,1,3.5389559415784025e-08,0.8973193430372894,0.8973193430372894
English,28,31,7,0,1,3.571183124923512e-08,0.86605550176891,0.86605550176891
English,46,31,7,1,1,3.575581948107388e-08,0.8227121621015183,0.8227121621015183
English,31,25,7,2,1,3.586183167303818e-08,0.7561584663196148,0.7561584663196148
English,26,36,5,1,1,3.729417292232592e-08,0.9131303570466538,0.9131303570466538
English,45,12,6,1,1,3.8363904884795874e-08,0.8875871557653636,0.8875871557653636
English,19,30,1,1,1,4.0701988311000964e-08,0.869173540603405,0.869173540603405
English,9,40,7,1,1,4.0966044977709695e-08,0.7128418850631137,0.7128418850631137
English,39,38,7,1,1,4.442826538654777e-08,0.9068124964236608,0.9068124964236608
English,39,13,7,1,1,4.458340921929792e-08,0.8824537896385439,0.8824537896385439
English,5,37,5,1,1,4.4795879739334856e-08,0.890672236143416,0.890672236143416
English,34,28,7,1,2,4.486761702422294e-08,0.8582735265953897,0.8582735265953897
English,8,41,5,1,1,4.4942963738935276e-08,0.9104804583044092,0.9104804583044092
English,39,17,1,1,1,4.637005035125988e-08,0.8865364949141636,0.8865364949141636
English,7,25,7,2,2,4.658244796333606e-08,0.8508100625897574,0.8508100625897574
English,49,50,6,2,1,4.6985506785606094e-08,0.8521509761606517,0.8521509761606517
English,43,48,7,1,1,4.796640942087136e-08,0.8957282503616604,0.8957282503616604
English,25,23,7,2,2,4.889026205175215e-08,0.8377499075733439,0.8377499075733439
English,34,42,5,1,2,4.931075914742238e-08,0.8467869341787607,0.8467869341787607
English,22,44,7,1,1,5.026643358664344e-08,0.8971945599553284,0.8971945599553284
English,1,13,6,1,1,5.198136844402457e-08,0.85918040461163,0.85918040461163
English,15,6,7,0,1,5.272638583372075e-08,0.7085917149388065,0.7085917149388065
English,37,42,7,1,1,5.4597028819450634e-08,0.7848882324508568,0.7848882324508568
English,7,44,7,1,1,5.4765109822756896e-08,0.9148881876208603,0.9148881876208603
English,39,33,6,1,1,5.4858400675496006e-08,0.8621553833622426,0.8621553833622426
English,12,47,7,1,1,5.947285454021752e-08,0.750597553525741,0.750597553525741
English,2,8,4,1,1,5.9530985346352464e-08,0.8711245650331697,0.8711245650331697
English,28,11,6,1,1,6.08215492863235e-08,0.8855451794418564,0.8855451794418564
English,24,14,5,1,1,6.09873821818842e-08,0.8888000685679597,0.8888000685679597
English,18,25,7,2,1,6.20335582469649e-08,0.8222430727511505,0.8222430727511505
English,6,48,5,1,1,6.221023115280915e-08,0.8713188681049467,0.8713188681049467
English,29,14,6,1,1,6.281792987787132e-08,0.8684341369416031,0.8684341369416031
English,26,16,7,1,1,6.35364898580016e-08,0.8967443848875534,0.8967443848875534
English,14,17,7,1,1,6.431800666090432e-08,0.8586221874708159,0.8586221874708159
English,39,43,2,1,1,6.621759657866781e-08,0.9058874662087387,0.9058874662087387
English,25,26,7,2,2,6.673763566783689e-08,0.8946313386836844,0.8946313386836844
English,34,30,5,1,1,6.909986463343595e-08,0.8313787858094027,0.8313787858094027
English,4,25,7,2,2,6.98782557146073e-08,0.8354445897952929,0.8354445897952929
English,18,47,7,1,1,6.994590197623577e-08,0.7677050991555919,0.7677050991555919
English,19,11,6,1,1,7.200271443579968e-08,0.9014941912401079,0.9014941912401079
English,16,11,7,1,1,7.460609138996092e-08,0.8594899588562005,0.8594899588562005
English,7,48,7,1,1,7.507464401334618e-08,0.8792718423196201,0.8792718423196201
English,50,26,7,1,1,7.681947416311453e-08,0.842169265993565,0.842169265993565
English,17,27,5,1,2,7.712109787319662e-08,0.8354854985529574,0.8354854985529574
English,50,1,7,1,1,7.82016125761576e-08,0.8563081635867806,0.8563081635867806
English,39,37,7,1,1,7.906642303292712e-08,0.8850219674496385,0.8850219674496385
English,33,19,4,1,1,7.970283646916615e-08,0.8566591834256586,0.8566591834256586
English,24,47,7,1,1,8.029924241520475e-08,0.7789648942409824,0.7789648942409824
English,27,40,7,1,1,8.043845616233845e-08,0.8282711048730906,0.8282711048730906
English,37,14,7,1,1,8.112184732789709e-08,0.8352015974737785,0.8352015974737785
English,7,16,7,1,1,8.135072051841466e-08,0.9064564701854552,0.9064564701854552
English,37,15,7,1,1,8.221115710581451e-08,0.5237840424564584,0.5237840424564584
English,31,36,7,1,1,8.272042452945105e-08,0.8434690355225084,0.8434690355225084
English,47,32,7,2,2,8.403239662466496e-08,0.7891963454642005,0.7891963454642005
English,44,17,7,1,1,8.41804581585748e-08,0.8446106895297066,0.8446106895297066
English,17,30,5,1,1,8.436301545427928e-08,0.8540180664846452,0.8540180664846452
English,31,48,7,1,1,8.439589824120557e-08,0.8171691047256142,0.8171691047256142
English,30,31,7,1,2,8.504711817895401e-08,0.8387290102816846,0.8387290102816846
English,26,19,6,1,1,8.754741863812464e-08,0.893042632831361,0.893042632831361
English,1,26,7,1,1,8.761592015948817e-08,0.8958433260716077,0.8958433260716077
English,28,27,5,1,1,8.923269066530321e-08,0.884685285305076,0.884685285305076
English,49,31,7,2,1,8.942551257228861e-08,0.8344915119481254,0.8344915119481254
English,36,33,7,1,1,9.025912553833839e-08,0.8637486847438617,0.8637486847438617
English,47,24,7,1,1,9.076981404803769e-08,0.8012802228870403,0.8012802228870403
English,9,12,7,1,1,9.546651170190023e-08,0.8085859865711703,0.8085859865711703
English,50,38,7,1,1,9.820292158139836e-08,0.8621856904707634,0.8621856904707634
English,39,24,1,1,1,9.871265992041825e-08,0.9037808716973889,0.9037808716973889
English,4,22,2,1,1,9.986812963537464e-08,0.8982353371684025,0.8982353371684025
English,24,37,7,1,1,1.002424139589776e-07,0.8796326110465469,0.8796326110465469
English,41,12,3,1,1,1.0400849309414002e-07,0.900206246084684,0.900206246084684
English,1,43,6,1,1,1.0666089668197771e-07,0.8935516647642144,0.8935516647642144
English,33,36,7,1,2,1.0680928878243447e-07,0.8629498802259081,0.8629498802259081
English,37,43,7,1,1,1.0752988612891317e-07,0.8251517454749635,0.8251517454749635
English,6,10,7,0,1,1.0803833738068466e-07,0.8559573944737511,0.8559573944737511
English,4,23,7,1,1,1.1339893812971317e-07,0.8551591770012652,0.8551591770012652
English,40,27,7,1,1,1.1447923280954913e-07,0.8585147745847627,0.8585147745847627
English,9,37,7,1,1,1.1455072568154022e-07,0.7283339590912725,0.7283339590912725
English,31,2,7,1,1,1.1558063052576217e-07,0.8436398311923512,0.8436398311923512
English,39,27,4,1,1,1.2008572276872682e-07,0.8815284743325353,0.8815284743325353
English,40,48,4,1,1,1.231846453946721e-07,0.8678771358993446,0.8678771358993446
English,9,39,7,1,1,1.233190429968135e-07,0.7548563586113777,0.7548563586113777
English,31,4,7,1,1,1.2340138815877422e-07,0.8140966933925476,0.8140966933925476
English,19,49,5,2,1,1.2340285940576491e-07,0.8204900352518903,0.8204900352518903
English,47,28,7,1,1,1.2654588178332336e-07,0.8403889715046352,0.8403889715046352
English,34,22,5,1,2,1.284822663737728e-07,0.8374185215512954,0.8374185215512954
English,25,11,7,2,2,1.3038545746190692e-07,0.871648889900886,0.871648889900886
English,12,25,7,2,1,1.3231435662198174e-07,0.8470430460527685,0.8470430460527685
English,47,35,6,1,2,1.336663242522862e-07,0.8241184678320613,0.8241184678320613
English,25,10,7,2,2,1.35709241895036e-07,0.7987971632925295,0.7987971632925295
English,14,42,5,1,1,1.3603805752548903e-07,0.8152422441022503,0.8152422441022503
English,33,10,6,1,2,1.367279542702467e-07,0.7837124625469644,0.7837124625469644
English,25,43,7,2,2,1.3693780961130124e-07,0.8507519204202201,0.8507519204202201
English,25,6,7,2,2,1.3867869480715108e-07,0.8744449262007165,0.8744449262007165
English,23,12,7,1,1,1.4269200205067742e-07,0.9132766278692646,0.9132766278692646
English,17,37,7,1,1,1.4501066559856235e-07,0.8595160084146714,0.8595160084146714
English,5,41,6,1,1,1.4745486549246237e-07,0.911723874671462,0.911723874671462
English,12,42,5,1,1,1.477713258601057e-07,0.8508719393409762,0.8508719393409762
English,38,12,7,1,1,1.558141095271983e-07,0.8901473855900466,0.8901473855900466
English,25,13,7,2,2,1.5583497474545356e-07,0.7985979603121205,0.7985979603121205
English,37,40,7,1,1,1.573644695487056e-07,0.8470419544967834,0.8470419544967834
English,45,35,5,1,1,1.5830623682015818e-07,0.8495229331060012,0.8495229331060012
English,30,15,6,1,1,1.586966834157335e-07,0.5536178738486898,0.5536178738486898
English,43,4,2,1,1,1.5998831701785765e-07,0.9178395227387178,0.9178395227387178
English,36,9,6,1,1,1.6294538876869795e-07,0.7766745468800649,0.7766745468800649
English,18,10,2,1,1,1.707690517909332e-07,0.8463788662440503,0.8463788662440503
English,5,50,7,1,1,1.7157115429181574e-07,0.8388778269303588,0.8388778269303588
English,9,36,6,1,1,1.7185862273196295e-07,0.7914017293630051,0.7914017293630051
English,40,37,7,1,1,1.7337706056416927e-07,0.9032388165161981,0.9032388165161981
English,3,19,6,1,1,1.7941190711198437e-07,0.8870002531445049,0.8870002531445049
English,33,48,7,1,1,1.7954113849971246e-07,0.8681510325618202,0.8681510325618202
English,24,34,5,1,1,1.8387467313093904e-07,0.8945141937895419,0.8945141937895419
English,39,46,1,1,1,1.873558166987069e-07,0.871737299150425,0.871737299150425
English,4,37,7,1,1,1.8794969924721086e-07,0.8935213871943993,0.8935213871943993
English,26,11,7,1,1,1.8930604773478896e-07,0.897060791803366,0.897060791803366
English,2,4,5,1,1,1.9270382007785867e-07,0.916158326906029,0.916158326906029
English,33,25,7,2,4,1.9299830753231062e-07,0.779275022294007,0.779275022294007
English,2,42,7,1,1,1.9816852090963176e-07,0.843963162740987,0.843963162740987
English,31,22,7,1,1,1.9858709861174857e-07,0.8332128329867869,0.8332128329867869
English,14,41,5,1,1,1.9910283120598285e-07,0.9080239656426164,0.9080239656426164
English,7,5,5,1,1,2.0534403190969663e-07,0.8396209027223895,0.8396209027223895
English,22,27,4,1,1,2.0701004757985068e-07,0.8592913463800067,0.8592913463800067
English,38,29,4,1,1,2.0757237914708137e-07,0.8429272088338201,0.8429272088338201
English,43,46,1,1,1,2.0998990752835556e-07,0.8814706075948966,0.8814706075948966
English,3,44,5,1,1,2.1478756890928682e-07,0.9106963890792876,0.9106963890792876
English,29,11,7,1,1,2.162763201871733e-07,0.8589626361038531,0.8589626361038531
English,4,45,5,1,1,2.1632719345394382e-07,0.8456311003269908,0.8456311003269908
English,37,48,7,1,1,2.1748205697607612e-07,0.8573280124439345,0.8573280124439345
English,45,27,4,1,1,2.2019760665583993e-07,0.8682235992973178,0.8682235992973178
English,5,44,7,1,1,2.2296773066419987e-07,0.8608335215065565,0.8608335215065565
English,31,23,7,1,1,2.2353699390050566e-07,0.8215644477767693,0.8215644477767693
English,46,44,6,1,1,2.236446046537316e-07,0.9050834840147854,0.9050834840147854
English,11,37,7,1,1,2.242093034328738e-07,0.8634517209312599,0.8634517209312599
English,1,14,7,1,1,2.301035052681218e-07,0.8834456659284424,0.8834456659284424
